SCHOOL_YEAR,District,District_Name,SCHOOL_ID,SCHOOL_NAME,K_8_Attendance_Rate_PCT,K_8_Promotion_Rate_PCT,State_Goal_Attendance_Rate,State_Goal_Promotion_Rate,Attendance_Rate_PCT,Cohort_Dropout__PCT,Graduation_Rate_NCLB_PCT,Event_Dropout_PCT,All_grad_rate,White_grad_rate,African_American_grad_rate,Hispanic_grad_rate,Asian_grad_rate,Native_American_grad_rate,Hawaiian_PacIsld_grad_rate,Male_grad_rate,Female_grad_rate,Economically_Disadvantaged_grad_rate,Students_with_Disabilities_grad_rate,Limited_English_Proficient_grad_rate,
2016,500,Lawrence County,45,Lawrenceburg Public,99.34,97.47,,,,,,,,,,,,,,,,,,,
2016,500,Lawrence County,50,Leoma Elementary,99.39,96.19,,,,,,0.00,,,,,,,,,,,,,
2016,500,Lawrence County,60,South Lawrence Elementary,98.98,100.00,,,,,,0.00,,,,,,,,,,,,,
2016,500,Lawrence County,65,Loretto High School,,,,,98.13,2.33,95.35,0.76,95.35,96.06,50.00,,,,,96.67,94.20,87.50,92.31,,
2016,500,Lawrence County,70,New Prospect Elementary,99.48,94.49,,,,,,,,,,,,,,,,,,,
2016,500,Lawrence County,90,Summertown Elementary,99.16,98.98,,,,,,,,,,,,,,,,,,,
2016,500,Lawrence County,95,Summertown High School,98.20,100.00,,,98.32,4.26,93.62,0.22,93.62,93.48,,,100.00,100.00,,93.88,93.33,94.74,91.67,,
2016,510,Lewis County,3,Lewis County Middle School,98.08,98.77,,,,,,,,,,,,,,,,,,,
2016,510,Lewis County,7,Lewis County Elementary,98.45,94.75,,,,,,,,,,,,,,,,,,,
2016,510,Lewis County,10,Lewis Co High School,,,,,97.50,2.24,95.52,0.51,95.52,95.93,100.00,75.00,,100.00,,93.51,98.25,96.43,88.89,,
2016,510,Lewis County,20,Lewis County Intermediate School,99.50,100.00,,,,,,,,,,,,,,,,,,,
2016,520,Lincoln County,10,Blanche School,95.37,99.68,,,,,,,,,,,,,,,,,,,
2016,520,Lincoln County,25,Lincoln County Ninth Grade Academy,,,,,94.48,,,0.00,,,,,,,,,,,,,
2016,520,Lincoln County,30,Stone Bridge Academy,,,,,,,,,,,,,,,,,,,,,
2016,520,Lincoln County,45,Flintville School,94.37,99.59,,,,,,,,,,,,,,,,,,,
2016,520,Lincoln County,50,Highland Rim School,95.60,98.49,,,,,,,,,,,,,,,,,,,
2016,520,Lincoln County,56,Lincoln County High School,,,,,91.67,4.14,93.79,1.33,93.79,94.16,93.75,81.82,100.00,100.00,,91.91,95.76,91.36,83.33,50.00,
2016,520,Lincoln County,82,South Lincoln School,95.22,98.45,,,,,,,,,,,,,,,,,,,
2016,520,Lincoln County,90,Unity School,95.60,99.75,,,,,,,,,,,,,,,,,,,
2016,521,Fayetteville,7,Fayetteville Middle School,94.83,100.00,,,,,,,,,,,,,,,,,,,
2016,521,Fayetteville,10,Fayetteville High School,,,,,93.61,0.00,95.77,0.53,95.77,95.56,95.83,100.00,100.00,,,97.22,94.29,100.00,100.00,,
2016,521,Fayetteville,20,Ralph Askins School,95.00,97.73,,,,,,,,,,,,,,,,,,,
2016,530,Loudon County,15,Eaton Elementary,95.86,,,,,,,,,,,,,,,,,,,,
2016,530,Loudon County,18,Ft Loudoun Middle School,93.77,,,,,,,,,,,,,,,,,,,,
2016,530,Loudon County,25,Greenback School,95.65,96.93,,,94.98,0.00,94.12,0.77,94.12,94.12,,,,,,95.45,91.67,,75.00,,
2016,530,Loudon County,30,Highland Park Elementary,95.72,98.93,,,,,,,,,,,,,,,,,,,
2016,530,Loudon County,35,Loudon Elementary,95.07,99.32,,,,,,,,,,,,,,,,,,,
2016,530,Loudon County,40,Loudon High School,,,,,92.57,9.14,84.41,2.42,84.41,84.51,60.00,87.18,,,,78.49,90.32,80.77,65.22,84.62,
2016,530,Loudon County,48,North Middle School,98.56,99.87,,,,,,,,,,,,,,,,,,,
2016,530,Loudon County,50,Philadelphia Elementary,95.49,98.73,,,,,,,,,,,,,,,,,,,
2016,530,Loudon County,55,Steekee Elementary,94.89,,,,,,,,,,,,,,,,,,,,
2016,531,Lenoir City,5,Lenoir City High School,,,,,92.23,4.61,92.43,0.99,92.43,92.43,75.00,94.59,100.00,100.00,,91.67,93.24,86.54,80.56,88.89,
2016,531,Lenoir City,10,Lenoir City Intermediate/Middle School,95.26,100.00,,,,,,,,,,,,,,,,,,,
2016,531,Lenoir City,30,Lenoir City Elementary,95.62,97.73,,,,,,,,,,,,,,,,,,,
2016,540,McMinn County,10,Calhoun Elementary,95.41,99.68,,,,,,,,,,,,,,,,,,,
2016,540,McMinn County,15,Central High School,,,,,93.52,0.00,99.26,0.75,99.26,99.17,100.00,100.00,100.00,,100.00,98.53,100.00,96.97,100.00,,
2016,540,McMinn County,25,E K Baker Elementary,94.74,99.02,,,,,,,,,,,,,,,,,,,
2016,540,McMinn County,30,Englewood Elementary,94.97,99.83,,,,,,,,,,,,,,,,,,,
2016,540,McMinn County,45,McMinn High School,,,,,93.29,3.92,93.67,1.34,93.67,94.20,92.31,92.00,100.00,66.67,,94.97,92.16,94.44,90.32,85.71,
2016,540,McMinn County,50,Mountain View Elementary,94.52,99.17,,,,,,,,,,,,,,,,,,,
2016,540,McMinn County,55,Niota Elementary,93.12,99.65,,,,,,,,,,,,,,,,,,,
2016,540,McMinn County,60,Riceville Elementary,94.72,98.67,,,,,,,,,,,,,,,,,,,
2016,540,McMinn County,65,Rogers Creek Elementary,93.25,98.17,,,,,,,,,,,,,,,,,,,
2016,541,Athens,5,Athens City Middle School,94.80,100.00,,,,,,,,,,,,,,,,,,,
2016,541,Athens,10,City Park Elementary,96.27,93.24,,,,,,,,,,,,,,,,,,,
2016,541,Athens,20,Ingleside Elementary,95.42,95.76,,,,,,,,,,,,,,,,,,,
2016,541,Athens,25,North City Elementary,95.93,99.59,,,,,,,,,,,,,,,,,,,
2016,541,Athens,30,Westside Elementary,96.91,99.61,,,,,,,,,,,,,,,,,,,
2016,542,Etowah,7,Etowah Elementary,93.68,96.75,,,,,,,,,,,,,,,,,,,
2016,550,McNairy County,5,Adamsville Elementary,99.45,97.86,,,,,,,,,,,,,,,,,,,
2016,550,McNairy County,10,Adamsville Junior / Senior High School,99.06,100.00,,,98.91,1.40,98.60,0.50,98.60,98.53,100.00,100.00,,100.00,,97.62,100.00,100.00,87.50,,
2016,550,McNairy County,15,Bethel Springs Elementary,98.93,97.35,,,,,,,,,,,,,,,,,,,
2016,550,McNairy County,20,McNairy Central High School,,,,,97.31,2.26,91.53,0.48,91.53,92.11,85.00,100.00,100.00,,,92.86,89.87,90.74,76.92,,
2016,550,McNairy County,25,Michie Elementary,98.08,94.96,,,,,,,,,,,,,,,,,,,
2016,550,McNairy County,30,Ramer Elementary,98.97,95.31,,,,,,,,,,,,,,,,,,,
2016,550,McNairy County,40,Selmer Elementary,98.91,97.14,,,,,,,,,,,,,,,,,,,
2016,550,McNairy County,45,Selmer Middle School,98.76,99.75,,,,,,,,,,,,,,,,,,,
2016,560,Macon County,5,Central Elementary,96.54,99.47,,,,,,,,,,,,,,,,,,,
2016,560,Macon County,15,Fairlane Elementary,95.78,93.21,,,,,,,,,,,,,,,,,,,
2016,560,Macon County,20,Macon County Junior High School,95.67,99.85,,,,,,,,,,,,,,,,,,,
2016,560,Macon County,21,Macon County High School,,,,,95.12,16.26,81.28,2.51,81.28,80.73,100.00,87.50,100.00,,,78.64,84.00,75.86,59.26,50.00,
2016,560,Macon County,22,Lafayette Elementary School,95.92,97.55,,,,,,,,,,,,,,,,,,,
2016,560,Macon County,25,Red Boiling Springs Elementary,95.64,98.35,,,,,,,,,,,,,,,,,,,
2016,560,Macon County,30,Red Boiling Springs School,95.68,97.58,,,94.68,9.30,88.37,0.90,88.37,87.50,100.00,100.00,,,,85.71,90.91,90.91,60.00,,
2016,560,Macon County,35,Westside Elementary,95.36,93.33,,,,,,,,,,,,,,,,,,,
2016,570,Madison County,6,Alexander Elementary School,93.33,81.71,,,,,,,,,,,,,,,,,,,
2016,570,Madison County,14,Arlington Elementary School,94.25,85.09,,,,,,,,,,,,,,,,,,,
2016,570,Madison County,16,Beech Bluff Elementary,93.56,71.05,,,,,,,,,,,,,,,,,,,
2016,570,Madison County,21,Denmark Elementary,95.33,77.36,,,,,,,,,,,,,,,,,,,
2016,570,Madison County,36,I B Tigrett Middle School,94.12,70.69,,,,,,,,,,,,,,,,,,,
2016,570,Madison County,38,Isaac Lane Technology Magnet Elementary,93.89,83.17,,,,,,,,,,,,,,,,,,,
2016,570,Madison County,40,Jackson Central-Merry Academy of Medical Technology High School,,,,,87.24,6.82,85.23,1.52,85.23,76.92,88.08,57.14,75.00,0.00,,81.11,89.53,95.18,73.33,83.33,
2016,570,Madison County,53,Liberty Technology Magnet High School,,,,,89.39,3.30,91.04,0.93,91.04,86.76,94.16,83.33,,0.00,,89.19,93.07,90.67,71.43,50.00,
2016,570,Madison County,56,Lincoln Elementary School,92.62,85.71,,,,,,,,,,,,,,,,,,,
2016,570,Madison County,63,Madison Academic Magnet High School,,,,,94.84,0.00,100.00,0.00,100.00,100.00,100.00,100.00,100.00,,,100.00,100.00,100.00,100.00,100.00,
2016,570,Madison County,66,Malesus Elementary,95.26,95.74,,,,,,,,,,,,,,,,,,,
2016,570,Madison County,71,North Side High School,,,,,89.16,3.29,92.59,0.81,92.59,86.11,94.54,86.96,100.00,,,91.20,94.07,95.56,73.08,85.00,
2016,570,Madison County,76,Northeast Middle School,93.44,100.00,,,,,,0.00,,,,,,,,,,,,,
2016,570,Madison County,81,Nova Elementary,95.12,92.21,,,,,,,,,,,,,,,,,,,
2016,570,Madison County,86,Community Montessori School,96.07,93.33,,,,,,,,,,,,,,,,,,,
2016,570,Madison County,97,Rose Hill Middle School,91.04,74.55,,,,,,,,,,,,,,,,,,,
2016,570,Madison County,100,Pope School,95.87,87.23,,,,,,,,,,,,,,,,,,,
2016,570,Madison County,102,South Elementary,93.08,97.37,,,,,,,,,,,,,,,,,,,
2016,570,Madison County,105,South Side High School,,,,,90.95,2.72,95.65,0.80,95.65,95.28,97.10,87.50,,100.00,,93.94,97.65,93.10,91.89,100.00,
2016,570,Madison County,111,Thelma Barker Elementary,95.93,97.46,,,,,,,,,,,,,,,,,,,
2016,570,Madison County,125,Parkview Learning Center,86.36,100.00,,,81.82,,,3.03,,,,,,,,,,,,,
2016,570,Madison County,130,West-Bemis Middle School,91.41,100.00,,,,,,,,,,,,,,,,,,,
2016,570,Madison County,135,Whitehall Pre-K Center,,100.00,,,,,,100.00,,,,,,,,,,,,,
2016,570,Madison County,140,East Elementary School,95.17,98.51,,,,,,,,,,,,,,,,,,,
2016,570,Madison County,142,North Parkway Middle School,93.47,97.73,,,,,,,,,,,,,,,,,,,
2016,570,Madison County,144,Jackson Career Technology Magnet Elementary,92.46,94.44,,,,,,,,,,,,,,,,,,,
2016,570,Madison County,146,Andrew Jackson Elementary School,95.20,83.55,,,,,,,,,,,,,,,,,,,
2016,580,Marion County,21,Jasper Elementary School,94.38,94.12,,,,,,,,,,,,,,,,,,,
2016,580,Marion County,23,Jasper Middle School,95.63,100.00,,,,,,,,,,,,,,,,,,,
2016,580,Marion County,25,Marion Co High School,,,,,91.38,4.00,93.60,1.02,93.60,92.86,100.00,100.00,,,,91.38,95.52,94.59,66.67,,
2016,580,Marion County,30,Monteagle Elementary,94.38,99.19,,,,,,,,,,,,,,,,,,,
2016,580,Marion County,50,South Pittsburg Elementary,95.67,97.63,,,,,,,,,,,,,,,,,,,
2016,580,Marion County,55,South Pittsburg High School,94.21,98.43,,,92.54,3.92,94.12,0.39,94.12,93.33,100.00,,,,,100.00,91.43,100.00,100.00,,
2016,580,Marion County,63,Whitwell Elementary,94.49,94.30,,,,,,,,,,,,,,,,,,,
2016,580,Marion County,65,Whitwell Middle School,93.55,99.47,,,,,,,,,,,,,,,,,,,
2016,580,Marion County,70,Whitwell High School,,,,,93.37,8.79,75.82,2.61,75.82,75.00,,100.00,100.00,100.00,,75.00,76.92,76.47,69.23,100.00,
2016,580,Marion County,75,Central Prep Academy,,,,,86.11,40.54,43.24,28.38,43.24,40.63,75.00,0.00,,,,34.78,57.14,53.85,33.33,,
2016,581,Richard City,5,Richard Hardy Memorial School,92.78,0.00,,,92.63,7.14,92.86,0.88,92.86,91.67,100.00,,,,,92.31,93.33,,100.00,,
2016,590,Marshall County,7,Chapel Hill Elementary,95.40,92.02,,,,,,,,,,,,,,,,,,,
2016,590,Marshall County,18,Cornersville Elementary,96.00,98.72,,,,,,,,,,,,,,,,,,,
2016,590,Marshall County,20,Cornersville School,93.75,99.27,,,93.58,1.45,95.65,0.88,95.65,96.88,100.00,75.00,,,,92.68,100.00,87.50,77.78,100.00,
2016,590,Marshall County,30,Forrest School,95.19,99.64,,,91.93,1.65,96.69,0.52,96.69,96.49,100.00,100.00,,100.00,,94.92,98.39,92.86,76.92,,
2016,590,Marshall County,41,Lewisburg Middle School,94.55,99.78,,,,,,,,,,,,,,,,,,,
2016,590,Marshall County,43,Marshall Elementary,94.64,99.12,,,,,,,,,,,,,,,,,,,
2016,590,Marshall County,47,Marshall Co High School,,,,,92.43,4.13,94.04,1.47,94.04,94.48,95.24,81.82,100.00,,100.00,92.23,95.65,90.91,76.92,75.00,
2016,590,Marshall County,51,Oak Grove Elementary,94.70,89.71,,,,,,,,,,,,,,,,,,,
2016,590,Marshall County,60,Westhills Elementary,94.88,99.00,,,,,,,,,,,,,,,,,,,
2016,590,Marshall County,65,Delk-Henson Intermediate School,95.98,99.15,,,,,,,,,,,,,,,,,,,
2016,600,Maury County,5,J. R. Baker Elementary,95.85,97.65,,,,,,,,,,,,,,,,,,,
2016,600,Maury County,10,J. Brown Elementary,95.87,98.40,,,,,,,,,,,,,,,,,,,
2016,600,Maury County,15,Columbia Central High School,,,,,92.31,6.03,90.48,2.68,90.48,92.02,89.00,80.95,100.00,,,86.79,94.23,93.10,74.55,85.71,
2016,600,Maury County,30,Culleoka Unit School,94.95,97.77,,,93.98,6.15,93.85,0.69,93.85,93.22,100.00,100.00,,,,93.55,94.12,100.00,100.00,,
2016,600,Maury County,33,E. A. Cox Middle School,93.38,96.67,,,,,,,,,,,,,,,,,,,
2016,600,Maury County,40,Hampshire Unit School,95.83,97.02,,,95.83,0.00,100.00,0.00,100.00,100.00,100.00,100.00,,,,100.00,100.00,100.00,100.00,100.00,
2016,600,Maury County,45,Highland Park Elementary,94.88,98.90,,,,,,,,,,,,,,,,,,,
2016,600,Maury County,50,J E Woodard Elementary,95.82,98.91,,,,,,,,,,,,,,,,,,,
2016,600,Maury County,53,Marvin Wright Elementary School,95.19,96.37,,,,,,,,,,,,,,,,,,,
2016,600,Maury County,55,McDowell Elementary,95.73,97.81,,,,,,,,,,,,,,,,,,,
2016,600,Maury County,59,J E Woody Elementary,94.59,97.62,,,,,,,,,,,,,,,,,,,
2016,600,Maury County,61,Mt. Pleasant Middle Visual Perform. Arts,93.89,95.65,,,,,,0.00,,,,,,,,,,,,,
2016,600,Maury County,65,Mt Pleasant High School,,,,,92.96,12.24,83.67,3.92,83.67,85.51,77.78,100.00,,,,76.09,90.38,88.89,57.14,,
2016,600,Maury County,68,R Howell Elementary,94.63,98.98,,,,,,,,,,,,,,,,,,,
2016,600,Maury County,70,Riverside Elementary,95.06,99.31,,,,,,,,,,,,,,,,,,,
2016,600,Maury County,85,Santa Fe Unit School,95.34,98.15,,,94.63,0.00,100.00,0.43,100.00,100.00,100.00,100.00,,,,100.00,100.00,100.00,100.00,,
2016,600,Maury County,90,Spring Hill Elementary,94.98,98.82,,,,,,,,,,,,,,,,,,,
2016,600,Maury County,95,Spring Hill High School,,,,,94.29,3.38,94.69,1.23,94.69,95.14,94.87,89.47,100.00,100.00,,92.63,96.43,94.44,96.67,100.00,
2016,600,Maury County,100,Whitthorne Middle School,94.43,100.00,,,,,,,,,,,,,,,,,,,
2016,600,Maury County,105,Spring Hill Middle School,95.49,100.00,,,,,,,,,,,,,,,,,,,
2016,600,Maury County,110,Northfield Academy,,,,,84.62,5.77,92.31,7.04,92.31,92.68,87.50,100.00,,,,91.89,93.33,100.00,100.00,,
2016,610,Meigs County,5,Meigs South Elementary,95.25,98.35,,,,,,,,,,,,,,,,,,,
2016,610,Meigs County,8,Meigs Middle School,96.25,99.50,,,,,,,,,,,,,,,,,,,
2016,610,Meigs County,15,Meigs North Elementary,94.97,97.18,,,,,,,,,,,,,,,,,,,
2016,610,Meigs County,25,Meigs County High School,,,,,92.01,0.00,99.10,0.33,99.10,99.08,100.00,100.00,,,,98.39,100.00,97.37,88.89,,
2016,620,Monroe County,10,Coker Creek Elementary,96.08,,,,,,,,,,,,,,,,,,,,
2016,620,Monroe County,18,Madisonville Intermediate School,95.82,0.00,,,,,,,,,,,,,,,,,,,
2016,620,Monroe County,20,Madisonville Middle School,97.00,100.00,,,,,,,,,,,,,,,,,,,
2016,620,Monroe County,25,Madisonville Primary,96.63,0.00,,,,,,,,,,,,,,,,,,,
2016,620,Monroe County,35,Rural Vale Elementary,96.83,,,,,,,,,,,,,,,,,,,,
2016,620,Monroe County,37,Sequoyah High School,,,,,95.23,2.83,89.88,1.07,89.88,89.70,100.00,87.50,100.00,100.00,100.00,91.79,87.61,80.00,89.29,75.00,
2016,620,Monroe County,40,Sweetwater High School,,,,,98.35,2.00,94.67,1.32,94.67,93.50,100.00,100.00,100.00,,,95.24,93.94,100.00,76.47,100.00,
2016,620,Monroe County,45,Tellico Plains Elementary,96.74,0.00,,,,,,,,,,,,,,,,,,,
2016,620,Monroe County,50,Tellico Plains High School,,,,,95.61,0.00,92.11,0.00,92.11,91.89,,,100.00,100.00,,92.06,92.16,0.00,87.50,,
2016,620,Monroe County,53,Tellico Plains Junior High School,95.59,100.00,,,,,,,,,,,,,,,,,,,
2016,620,Monroe County,55,Vonore Elementary,95.39,,,,,,,,,,,,,,,,,,,,
2016,620,Monroe County,58,Vonore Middle School,97.31,,,,,,,,,,,,,,,,,,,,
2016,621,Sweetwater,5,Brown Intermediate School,95.50,98.82,,,,,,,,,,,,,,,,,,,
2016,621,Sweetwater,10,Sweetwater Elementary,95.61,98.77,,,,,,,,,,,,,,,,,,,
2016,621,Sweetwater,15,Sweetwater Jr High School,95.35,100.00,,,,,,,,,,,,,,,,,,,
2016,621,Sweetwater,30,Sweetwater Primary School,94.64,97.75,,,,,,,,,,,,,,,,,,,
2016,630,Montgomery County,3,Barkers Mill Elementary School,96.20,98.26,,,,,,,,,,,,,,,,,,,
2016,630,Montgomery County,5,Barksdale Elementary,96.59,96.86,,,,,,,,,,,,,,,,,,,
2016,630,Montgomery County,10,Burt Elementary,96.25,100.00,,,,,,,,,,,,,,,,,,,
2016,630,Montgomery County,15,Byrns L Darden Elementary,95.89,99.45,,,,,,,,,,,,,,,,,,,
2016,630,Montgomery County,17,Kenwood Elementary,96.18,98.30,,,,,,,,,,,,,,,,,,,
2016,630,Montgomery County,18,Kenwood Middle School,95.79,99.12,,,,,,,,,,,,,,,,,,,
2016,630,Montgomery County,19,Kenwood High School,,,,,94.74,2.84,92.91,0.82,92.91,92.00,94.37,89.29,80.00,100.00,100.00,91.56,94.53,94.12,81.58,87.50,
2016,630,Montgomery County,20,Montgomery Central Elementary,95.73,97.89,,,,,,,,,,,,,,,,,,,
2016,630,Montgomery County,25,Montgomery Central High School,,,,,94.43,3.16,92.09,1.01,92.09,93.72,80.00,90.91,100.00,100.00,100.00,89.19,96.19,89.47,59.46,100.00,
2016,630,Montgomery County,27,Hazelwood Elementary,96.70,98.92,,,,,,,,,,,,,,,,,,,
2016,630,Montgomery County,30,Clarksville High School,,,,,95.38,2.54,96.06,1.17,96.06,96.40,98.44,92.00,80.00,100.00,100.00,97.02,95.19,91.30,83.78,80.00,
2016,630,Montgomery County,35,Glenellen Elementary,96.79,99.18,,,,,,,,,,,,,,,,,,,
2016,630,Montgomery County,40,Cumberland Hghts Elementary,95.91,98.26,,,,,,,,,,,,,,,,,,,
2016,630,Montgomery County,45,East Montgomery Elementary,96.76,98.85,,,,,,,,,,,,,,,,,,,
2016,630,Montgomery County,49,Liberty Elementary,96.05,97.89,,,,,,,,,,,,,,,,,,,
2016,630,Montgomery County,51,Minglewood Elementary,96.44,98.03,,,,,,,,,,,,,,,,,,,
2016,630,Montgomery County,52,Montgomery Central Middle School,95.38,99.10,,,,,,,,,,,,,,,,,,,
2016,630,Montgomery County,55,Moore Magnet Elementary,96.15,99.80,,,,,,,,,,,,,,,,,,,
2016,630,Montgomery County,60,Norman Smith Elementary,95.67,97.49,,,,,,,,,,,,,,,,,,,
2016,630,Montgomery County,65,New Providence Middle School,95.66,99.90,,,,,,,,,,,,,,,,,,,
2016,630,Montgomery County,66,Northeast Elementary,96.27,99.46,,,,,,,,,,,,,,,,,,,
2016,630,Montgomery County,67,Northeast Middle School,96.16,99.74,,,,,,,,,,,,,,,,,,,
2016,630,Montgomery County,68,Northeast High School,,,,,94.83,3.60,93.17,0.98,93.17,89.52,94.74,95.56,100.00,100.00,100.00,93.84,92.42,94.00,82.76,100.00,
2016,630,Montgomery County,70,Northwest High School,,,,,94.20,2.15,92.83,1.14,92.83,93.98,90.91,86.96,100.00,100.00,100.00,94.37,91.24,85.00,66.67,75.00,
2016,630,Montgomery County,73,Richview Middle School,96.14,99.80,,,,,,,,,,,,,,,,,,,
2016,630,Montgomery County,75,Ringgold Elementary,96.35,97.70,,,,,,,,,,,,,,,,,,,
2016,630,Montgomery County,77,Rossview Middle School,96.15,99.23,,,,,,,,,,,,,,,,,,,
2016,630,Montgomery County,78,Rossview High School,,,,,95.81,0.00,99.72,0.28,99.72,99.59,100.00,100.00,100.00,100.00,100.00,99.45,100.00,100.00,97.22,100.00,
2016,630,Montgomery County,80,St Bethlehem Elementary,95.59,96.04,,,,,,,,,,,,,,,,,,,
2016,630,Montgomery County,83,Sango Elementary,96.59,99.32,,,,,,,,,,,,,,,,,,,
2016,630,Montgomery County,84,West Creek Middle School,96.37,99.41,,,,,,,,,,,,,,,,,,,
2016,630,Montgomery County,85,Woodlawn Elementary,96.10,99.56,,,,,,,,,,,,,,,,,,,
2016,630,Montgomery County,88,The Middle College @ Austin Peay State University,,,,,98.35,0.00,100.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,,100.00,100.00,100.00,100.00,,
2016,630,Montgomery County,90,West Creek Elementary School,96.70,98.61,,,,,,,,,,,,,,,,,,,
2016,630,Montgomery County,95,Carmel Elementary,97.04,100.00,,,,,,,,,,,,,,,,,,,
2016,630,Montgomery County,100,West Creek High School,,,,,95.51,2.05,93.52,0.75,93.52,92.79,94.35,94.87,100.00,60.00,100.00,93.88,93.15,98.04,76.19,100.00,
2016,630,Montgomery County,105,Rossview Elementary,96.80,99.15,,,,,,,,,,,,,,,,,,,
2016,630,Montgomery County,110,Pisgah Elementary,96.63,99.12,,,,,,,,,,,,,,,,,,,
2016,630,Montgomery County,115,Oakland Elementary,96.52,99.85,,,,,,,,,,,,,,,,,,,
2016,640,Moore County,10,Lynchburg Elementary,95.72,100.00,,,,,,,,,,,,,,,,,,,
2016,640,Moore County,15,Moore County High School,95.21,100.00,,,93.91,2.56,92.31,0.97,92.31,92.11,100.00,,,,,87.23,100.00,92.31,80.00,,
2016,650,Morgan County,10,Central Elementary,95.03,,,,,,,,,,,,,,,,,,,,
2016,650,Morgan County,13,Central Middle School,94.50,,,,,,,,,,,,,,,,,,,,
2016,650,Morgan County,15,Central High School,,,,,93.70,0.00,99.04,0.00,99.04,99.03,,,,100.00,,100.00,98.11,,100.00,,
2016,650,Morgan County,30,Coalfield School,95.05,,,,100.00,3.92,100.00,0.00,100.00,100.00,,,,,,100.00,100.00,,100.00,,
2016,650,Morgan County,46,Morgan County Career and Technical Center,,,,,100.00,2.94,88.24,0.00,88.24,88.24,,,,,,90.00,85.71,100.00,100.00,,
2016,650,Morgan County,55,Oakdale School,96.19,,,,99.47,0.00,88.24,0.00,88.24,87.23,100.00,100.00,100.00,,,96.30,79.17,,80.00,,
2016,650,Morgan County,60,Petros Joyner Elementary,94.89,,,,,,,,,,,,,,,,,,,,
2016,650,Morgan County,70,Sunbright School,95.79,,,,99.40,2.78,94.44,0.00,94.44,94.12,100.00,,100.00,,,89.47,100.00,,100.00,,
2016,660,Obion County,7,Black Oak Elementary,94.87,97.10,,,,,,,,,,,,,,,,,,,
2016,660,Obion County,12,Hillcrest Elementary,95.32,97.94,,,,,,,,,,,,,,,,,,,
2016,660,Obion County,26,Lake Road Elementary,94.62,98.32,,,,,,,,,,,,,,,,,,,
2016,660,Obion County,35,Obion County Central High School,,,,,94.04,9.17,88.33,2.67,88.33,89.10,61.54,100.00,100.00,,100.00,86.44,90.16,89.29,72.97,100.00,
2016,660,Obion County,38,Ridgemont Elementary,96.05,98.74,,,,,,,,,,,,,,,,,,,
2016,660,Obion County,45,South Fulton Elementary,95.57,96.24,,,,,,,,,,,,,,,,,,,
2016,660,Obion County,50,South Fulton Middle / High School,94.71,95.81,,,93.10,4.35,93.48,0.76,93.48,92.31,100.00,,,,,92.00,95.24,81.82,60.00,,
2016,661,Union City,10,Union City Elementary School,94.83,96.83,,,,,,,,,,,,,,,,,,,
2016,661,Union City,12,Union City Middle School,95.62,99.46,,,,,,,,,,,,,,,,,,,
2016,661,Union City,15,Union City High School,,,,,95.39,4.49,91.01,1.61,91.01,94.23,82.14,100.00,,,,86.96,95.35,92.86,66.67,100.00,
2016,670,Overton County,5,Allons Elementary,94.55,,,,,,,,,,,,,,,,,,,,
2016,670,Overton County,20,Hilham Elementary,94.43,,,,,,,,,,,,,,,,,,,,
2016,670,Overton County,30,Livingston Academy,,,,,95.38,6.25,87.11,1.98,87.11,87.25,100.00,,50.00,,,84.68,89.39,88.24,89.47,,
2016,670,Overton County,35,Livingston Middle School,94.67,,,,,,,,,,,,,,,,,,,,
2016,670,Overton County,43,Overton Adult High School,,,,,,,,,,,,,,,,,,,,,
2016,670,Overton County,47,R.E.A.C.H. Academy,,,,,,,,,,,,,,,,,,,,,
2016,670,Overton County,50,Rickman Elementary,95.64,,,,,,,,,,,,,,,,,,,,
2016,670,Overton County,60,Wilson Elementary,92.22,,,,,,,,,,,,,,,,,,,,
2016,670,Overton County,65,A H Roberts Elementary,95.36,100.00,,,,,,,,,,,,,,,,,,,
2016,680,Perry County,15,Linden Elementary,98.22,96.45,,,,,,,,,,,,,,,,,,,
2016,680,Perry County,20,Lobelville Elementary,97.52,100.00,,,,,,,,,,,,,,,,,,,
2016,680,Perry County,25,Linden Middle School,97.60,100.00,,,,,,,,,,,,,,,,,,,
2016,680,Perry County,27,Perry County High School,,,,,96.59,2.56,92.31,1.13,92.31,91.78,100.00,100.00,100.00,,,85.37,100.00,92.59,85.71,,
2016,690,Pickett County,5,Pickett Co High School,,,,,93.51,0.00,96.49,0.00,96.49,96.36,,100.00,,,,96.55,96.43,94.12,60.00,,
2016,690,Pickett County,10,Pickett County Elementary,94.70,95.73,,,,,,,,,,,,,,,,,,,
2016,700,Polk County,5,Benton Elementary,93.81,99.28,,,,,,,,,,,,,,,,,,,
2016,700,Polk County,10,Copper Basin Elementary School,94.41,99.41,,,,,,,,,,,,,,,,,,,
2016,700,Polk County,15,Copper Basin High School,98.25,100.00,,,96.89,0.00,96.55,0.40,96.55,96.55,,,,,,96.67,96.43,92.86,80.00,,
2016,700,Polk County,50,Chilhowee Middle School,92.71,99.48,,,,,,,,,,,,,,,,,,,
2016,700,Polk County,53,Polk County High School,,,,,93.10,2.22,89.63,0.32,89.63,89.39,,100.00,100.00,,,85.00,93.33,88.24,55.00,100.00,
2016,700,Polk County,57,South Polk Elementary,95.05,99.08,,,,,,,,,,,,,,,,,,,
